Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Tot_Sbmtd_Chrg,Tot_Mdcr_Alowd_Amt,Tot_Mdcr_Pymt_Amt,Reimbursement_Rate_Pct,Revenue_Leakage
1831464395,Karsenti,Jeremie,Houston,TX,77040,Diagnostic Radiology,74176,Ct scan of abdomen and pelvis without contrast,F,80,80.0,1266.4,87.782875,67.30425,101312.0,7022.63,5384.34,5.31,95927.66
1801834437,Siff,Todd,Houston,TX,77030,Hand Surgery,26055,Incision of tendon covering of finger,F,52,66.0,1535.0,234.655,182.41681818,101310.0,15487.23,12039.51,11.88,89270.49
1619965985,Cline,Donald,Houston,TX,77042,Anesthesiology,00731,"Anesthesia for other procedure on esophagus, stomach, or upper small bowel using an endoscope",F,36,42.0,2411.1428571,144.67761905,112.91785714,101268.0,6076.46,4742.55,4.68,96525.45
1700852605,Ingraham,Sherry,Houston,TX,77084,Dermatology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,230,418.0,242.23,123.69038278,84.628133971,101252.14,51702.58,35374.56,34.94,65877.58
1861495129,Chu,C.,Houston,TX,77070,Neurology,95886,"Needle measurement of electrical activity in arm or leg muscles, complete study",O,284,675.0,150.0,100.0810963,79.358385185,101250.0,67554.74,53566.91,52.91,47683.09
1528453057,Fischer,Andrew,Houston,TX,77070,Dermatology,88305,"Pathology examination of tissue using a microscope, intermediate complexity",O,502,874.0,115.83482838,42.303878719,31.483466819,101239.64,36973.59,27516.55,27.18,73723.09
1538505656,Yilmaz,Musa,Houston,TX,77030,Hematology-Oncology,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,62,189.0,535.64021164,145.02984127,111.47301587,101236.0,27410.64,21068.4,20.81,80167.6
1740715333,"Altru Diagnostics, Inc",,Houston,TX,77024,Clinical Laboratory,82607,Cyanocobalamin (vitamin b-12) level,O,2217,2685.0,37.7,14.78,14.78,101224.5,39684.3,39684.3,39.2,61540.2
1508048919,Victor,David,Houston,TX,77030,Gastroenterology,99214,"Established patient office or other outpatient visit, 30-39 minutes",F,255,440.0,230.0,98.352045455,72.284977273,101200.0,43274.9,31805.39,31.43,69394.61
1669656567,Maniam,Santhi,Houston,TX,77025,Diagnostic Radiology,72197,Mri scan of pelvis before and after contrast,F,61,61.0,1659.0,103.60295082,81.426393443,101199.0,6319.78,4967.01,4.91,96231.99
1114132099,Berthelot,Cindy,Houston,TX,77058,Dermatology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,274,388.0,260.78865979,128.83069588,84.521546392,101186.0,49986.31,32794.36,32.41,68391.64
1205916616,Narcisse,Victor,Houston,TX,77027,Hospitalist,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,164,335.0,302.0,120.00555224,93.477850746,101170.0,40201.86,31315.08,30.95,69854.92
1386901759,Gadhia,Rajan,Houston,TX,77030,Neurology,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",F,166,172.0,588.0,175.98319767,131.59773256,101136.0,30269.11,22634.81,22.38,78501.19
1619359304,Williams,Jeremy,Jbsa Ft Sam Houston,TX,78234,Internal Medicine,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,120,261.0,387.348659,111.16,88.57,101098.0,29012.76,23116.77,22.87,77981.23
1578524286,Miller,John,Houston,TX,77002,Ophthalmology,J7999,"Compounded drug, not otherwise classified",O,120,529.0,191.09640832,91.279413989,68.913931947,101090.0,48286.81,36455.47,36.06,64634.53
1518937358,Tawakkol,Samer,Houston,TX,77082,Orthopedic Surgery,27447,"Replacement of knee joint, both sides of knee",F,44,49.0,2063.0,1263.4155102,991.3055102,101087.0,61907.36,48573.97,48.05,52513.03
1205156809,Pengel,Doretha,Houston,TX,77069,Licensed Clinical Social Worker,90837,"Psychotherapy, 1 hour",O,14,532.0,190.0,97.975300752,76.544078947,101080.0,52122.86,40721.45,40.29,60358.55
1588169049,Antony,Jocelyn,Houston,TX,77098,Internal Medicine,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,141,561.0,180.17825312,79.430374332,63.304705882,101080.0,44560.44,35513.94,35.13,65566.06
1184873234,Ajmal,Muhammad,Houston,TX,77030,Nephrology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,100,311.0,324.97749196,120.32993569,96.176237942,101068.0,37422.61,29910.81,29.59,71157.19
1528001930,Nguyen,Alexander,Houston,TX,77090,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,62,113.0,894.08,126.27079646,84.737699115,101031.04,14268.6,9575.36,9.48,91455.68
1003173915,Solomon,Natalia,Houston,TX,77098,Diagnostic Radiology,70498,Ct scan of blood vessels of neck with contrast,F,157,160.0,631.2875,81.35425,64.544875,101006.0,13016.68,10327.18,10.22,90678.82
1871232868,Nguyen,Nhu Binh,Houston,TX,77030,Physician Assistant,32555,Aspiration of fluid from chest cavity using imaging guidance,F,83,94.0,1074.4255319,92.096595745,73.377446809,100996.0,8657.08,6897.48,6.83,94098.52
1215919998,Khawly,Joseph,Houston,TX,77025,Ophthalmology,76512,2d ultrasound scan of eye tissue and structures,O,436,849.0,118.94334511,44.987762073,34.699175501,100982.9,38194.61,29459.6,29.17,71523.3
1164651832,Cho,Jeong Hee,Houston,TX,77030,Pathology,85097,"Bone marrow, smear interpretation",F,248,266.0,379.63157895,48.182781955,38.245526316,100982.0,12816.62,10173.31,10.07,90808.69
1568692820,Imran,Muhammad,Houston,TX,77090,Allergy/ Immunology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,92,306.0,330.0,126.87065359,93.401797386,100980.0,38822.42,28580.95,28.3,72399.05
1023564176,Yousuf,Muhammad Sohail,Houston,TX,77024,Hospitalist,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,229,505.0,199.94851485,118.4689901,94.466910891,100974.0,59826.84,47705.79,47.25,53268.21
1508019340,Jumean,Marwan,Houston,TX,77030,Interventional Cardiology,33361,Replacement of aortic valve through the skin and femoral artery,F,15,15.0,6730.0,775.55,619.94,100950.0,11633.25,9299.1,9.21,91650.9
1649407073,Kim,Soo Jung,Houston,TX,77030,Dermatology,11102,"Biopsy of related skin growth, first growth",O,166,196.0,515.0,103.51612245,74.355765306,100940.0,20289.16,14573.73,14.44,86366.27
1407907793,Castillo,Luis,Houston,TX,77090,Infectious Disease,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,89,742.0,136.0,79.847008086,63.283396226,100912.0,59246.48,46956.28,46.53,53955.72
1457302879,Mehta,Rajen,Houston,TX,77043,Cardiology,J2785,"Injection, regadenoson, 0.1 mg",O,114,456.0,221.16,52.602061404,41.910767544,100848.96,23986.54,19111.31,18.95,81737.65
1851798284,Swaminathan,Mahesh,Houston,TX,77030,Hematology-Oncology,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,105,191.0,528.0,145.13439791,102.99115183,100848.0,27720.67,19671.31,19.51,81176.69
1306025143,Nazeri,Alireza,Houston,TX,77030,Clinical Cardiac Electrophysiology,93229,Electrocardiogram (ecg) up to 30 days continuous with transmission of patient triggered events with review and report by health care professional,O,41,43.0,2345.0,849.8255814,675.33093023,100835.0,36542.5,29039.23,28.8,71795.77
1306194329,Brown,Danielle,Houston,TX,77004,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,45,48.0,2100.5,182.74291667,153.87875,100824.0,8771.66,7386.18,7.33,93437.82
1740215375,Eisenberg,Michelle,Houston,TX,77089,Rheumatology,J0897,"Injection, denosumab, 1 mg",O,18,1680.0,60.0,23.367494048,18.584565476,100800.0,39257.39,31222.07,30.97,69577.93
1932217478,Shehata,Mohamed,Houston,TX,77054,Internal Medicine,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,60,420.0,240.0,80.2,63.9,100800.0,33684.0,26838.0,26.62,73962.0
1770768210,Pandya,Devesh,Houston,TX,77030,Hematology-Oncology,99215,"Established patient office or other outpatient visit, 40-54 minutes",O,94,181.0,556.88458564,175.39480663,131.62839779,100796.11,31746.46,23824.74,23.64,76971.37
1407260714,Mitra,Devarati,Houston,TX,77030,Radiation Oncology,77014,Ct guidance for insertion of radiation therapy fields,F,55,299.0,337.08695652,45.403745819,35.485083612,100789.0,13575.72,10610.04,10.53,90178.96
1558855445,Khozein-Carrera,Roxana,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,52,53.0,1901.6415094,179.38301887,142.27433962,100787.0,9507.3,7540.54,7.48,93246.46
1184861502,Mehanna,Raja,Houston,TX,77030,Neurology,99215,"Established patient office or other outpatient visit, 40-54 minutes",O,104,221.0,456.0,181.9938914,124.73312217,100776.0,40220.65,27566.02,27.35,73209.98
1396787396,Le,Quoc,Houston,TX,77070,Family Practice,99213,"Established patient office or other outpatient visit, 20-29 minutes",O,262,456.0,221.0,80.010109649,55.717368421,100776.0,36484.61,25407.12,25.21,75368.88
1023542867,Noticewala,Sonal,Houston,TX,77030,Radiation Oncology,77263,Complex radiation therapy planning,F,33,35.0,2879.2857143,156.06485714,124.34342857,100775.0,5462.27,4352.02,4.32,96422.98
1558749705,Momin,Sima,Houston,TX,77094,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,230,427.0,236.0,129.6512178,83.082622951,100772.0,55361.07,35476.28,35.2,65295.72
1790913739,Munshi,Omer,Houston,TX,77030,Pain Management,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",F,37,44.0,2289.9545455,273.25727273,216.49113636,100758.0,12023.32,9525.61,9.45,91232.39
1942397278,Zaheer,Amer,Houston,TX,77056,Internal Medicine,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",F,231,250.0,402.83624,175.38908,131.82288,100709.06,43847.27,32955.72,32.72,67753.34
1205827516,Barnwell,Lyndon,Houston,TX,77047,Neurology,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,101,530.0,190.0,78.25,62.35,100700.0,41472.5,33045.5,32.82,67654.5
1144300310,Narula,Navneet,Houston,TX,77030,Pathology,88305,"Pathology examination of tissue using a microscope, intermediate complexity",F,284,720.0,139.84722222,40.497166667,32.339069444,100690.0,29157.96,23284.13,23.12,77405.87
1285838862,Praisoody,Sankaman,Houston,TX,77047,Diagnostic Radiology,71045,"X-ray of chest, 1 view",F,658,724.0,139.0,8.7524033149,6.7367541436,100636.0,6336.74,4877.41,4.85,95758.59
1740422823,Daver,Naval,Houston,TX,77030,Hematology-Oncology,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,64,188.0,535.27659574,144.97819149,114.07728723,100632.0,27255.9,21446.53,21.31,79185.47
1790946051,Engle,Mitchell,Houston,TX,77030,Anesthesiology,J3301,"Injection, triamcinolone acetonide, not otherwise specified, 10 mg",O,127,1548.0,65.0,1.0512209302,0.8008333333,100620.0,1627.29,1239.69,1.23,99380.31
1891831368,Vargheese,Ajay,Houston,TX,77042,Anesthesiology,00670,Anesthesia for extensive surgery on spine,F,26,27.0,3726.5,64.54,51.48,100615.5,1742.58,1389.96,1.38,99225.54
1053458307,Bowman,Royce,Houston,TX,77019,Physical Therapist in Private Practice,97112,"Therapy procedure to re-educate brain-to-nerve-to-muscle function, each 15 minutes",O,90,621.0,162.0,25.818373591,18.6147343,100602.0,16033.21,11559.75,11.49,89042.25
1497952808,Wolf,Jason,Houston,TX,77054,Diagnostic Radiology,78815,Nuclear medicine study from skull base to mid-thigh with ct scan,F,81,88.0,1143.0,111.29636364,87.114886364,100584.0,9794.08,7666.11,7.62,92917.89
1174986657,Chong,Insun,Houston,TX,77030,Diagnostic Radiology,70551,Mri scan of brain without contrast,F,199,199.0,505.44221106,69.627386935,55.503165829,100583.0,13855.85,11045.13,10.98,89537.87
1386901759,Gadhia,Rajan,Houston,TX,77030,Neurology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,214,333.0,302.0,120.07009009,94.135615616,100566.0,39983.34,31347.16,31.17,69218.84
1265972236,Tehven,Mariam,Houston,TX,77042,Certified Registered Nurse Anesthetist (CRNA),00813,Anesthesia for procedure on small and large bowel using an endoscope,F,61,61.0,1648.0721311,140.59409836,104.97065574,100532.4,8576.24,6403.21,6.37,94129.19
1710908504,Calderon,Darrell,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,51,56.0,1795.0953571,175.15357143,129.6975,100525.34,9808.6,7263.06,7.23,93262.28
1124282983,Canseco,Elvia,Houston,TX,77008,Ophthalmology,66984,Removal of cataract with insertion of prosthetic lens,F,33,56.0,1795.0,514.68553571,412.63321429,100520.0,28822.39,23107.46,22.99,77412.54
1770548604,Sabloff,Bradley,Houston,TX,77030,Diagnostic Radiology,71250,Ct scan of chest without contrast,F,226,237.0,424.12658228,51.783459916,39.872489451,100518.0,12272.68,9449.78,9.4,91068.22
1215297643,Gsa Ems Group Llc,,Houston,TX,77092,Ambulance Service Provider,A0429,"Ambulance service, basic life support, emergency transport (bls-emergency)",F,60,67.0,1500.0,428.60761194,338.80641791,100500.0,28716.71,22700.03,22.59,77799.97
1316045008,De Groot,John,Houston,TX,77030,Neurology,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,61,130.0,773.0,162.02046154,124.24923077,100490.0,21062.66,16152.4,16.07,84337.6
1538185046,Benodin,Lesly,Houston,TX,77024,Diagnostic Radiology,74174,Ct scan of blood vessels of abdomen and pelvis with contrast,F,64,65.0,1545.9230769,101.27461538,78.563692308,100485.0,6582.85,5106.64,5.08,95378.36
1871855163,Chokshi,Sagar,Houston,TX,77030,Pain Management,99204,"New patient office or other outpatient visit, 45-59 minutes",O,208,208.0,483.0,169.12591346,129.4825,100464.0,35178.19,26932.36,26.81,73531.64
1306209614,Nguyen,Reginald,Houston,TX,77018,Family Practice,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,175,392.0,256.24489796,118.30586735,78.293622449,100448.0,46375.9,30691.1,30.55,69756.9
1396752259,Nelson,David,Houston,TX,77095,Family Practice,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,219,344.0,292.0,126.86956395,87.708575581,100448.0,43643.13,30171.75,30.04,70276.25
1801066733,Eke,Chukwudi,Houston,TX,77030,Internal Medicine,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,123,328.0,306.2347561,118.65969512,94.163932927,100445.0,38920.38,30885.77,30.75,69559.23
1407855356,Selzman,Andrew,Houston,TX,77024,Urology,52000,Diagnostic exam of bladder and urethra using an endoscope,O,157,206.0,487.57281553,244.95145631,181.13606796,100440.0,50460.0,37314.03,37.15,63125.97
1497266977,Uleanya,Klever,Houston,TX,77030,Nurse Practitioner,99291,"Critical care, first 30-74 minutes",F,56,56.0,1793.56,171.66285714,130.07892857,100439.36,9613.12,7284.42,7.25,93154.94
1700201373,Nguyen,Hoi,Houston,TX,77030,Nurse Practitioner,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,200,476.0,211.0,66.082436975,52.350945378,100436.0,31455.24,24919.05,24.81,75516.95
1003173915,Solomon,Natalia,Houston,TX,77098,Diagnostic Radiology,70553,Mri scan of brain before and after contrast,F,118,119.0,843.91596639,110.03504202,83.401176471,100426.0,13094.17,9924.74,9.88,90501.26
1225029424,Grueskin,James,Houston,TX,77044,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,91,92.0,1091.5869565,116.35391304,89.607717391,100426.0,10704.56,8243.91,8.21,92182.09
1497732739,Rechter,Alan,Houston,TX,77094,Orthopedic Surgery,20610,Aspiration and/or injection of fluid from large joint,O,275,409.0,245.53789731,73.959511002,53.035427873,100425.0,30249.44,21691.49,21.6,78733.51
1366670077,Hagopian,Tara,Houston,TX,77090,Diagnostic Radiology,72141,Mri scan of upper spinal canal without contrast,O,99,169.0,594.22485207,103.26739645,80.359467456,100424.0,17452.19,13580.75,13.52,86843.25
1245588672,Swearingen,Alan,Houston,TX,77084,Physical Medicine and Rehabilitation,J3301,"Injection, triamcinolone acetonide, not otherwise specified, 10 mg",O,100,505.0,198.81188119,1.0636237624,0.8278811881,100400.0,537.13,418.08,0.42,99981.92
1790169373,Omer,Anam,Houston,TX,77030,Gastroenterology,43239,"Biopsy of esophagus, stomach, and/or upper small bowel using a flexible endoscope",F,112,115.0,873.0,74.397913043,57.388347826,100395.0,8555.76,6599.66,6.57,93795.34
1548476997,Kuruvilla,Anju,Houston,TX,77002,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,62,63.0,1593.0,121.26142857,95.525873016,100359.0,7639.47,6018.13,6.0,94340.87
1750443289,Kaplan,Michael,Houston,TX,77098,Otolaryngology,31231,Diagnostic exam of nasal passages using an endoscope,O,146,158.0,635.0,192.86367089,149.14253165,100330.0,30472.46,23564.52,23.49,76765.48
1932148442,Naoum,Joseph,Houston,TX,77058,Vascular Surgery,93880,Ultrasound of both sides of head and neck blood flow,O,94,100.0,1003.0,189.8915,142.6288,100300.0,18989.15,14262.88,14.22,86037.12
1093163651,Koshti,Deepa,Houston,TX,77030,Nephrology,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,309,719.0,139.4898331,80.194172462,63.895354659,100293.19,57659.61,45940.76,45.81,54352.43
1306081518,Selouan,Roger,Houston,TX,77030,Diagnostic Radiology,70496,Ct scan of blood vessels of head with contrast,F,168,169.0,593.41420118,85.48739645,67.939763314,100287.0,14447.37,11481.82,11.45,88805.18
1609072693,Pickett,Christopher,Fort Sam Houston,TX,78234,Interventional Cardiology,99215,"Established patient office or other outpatient visit, 40-54 minutes",O,167,289.0,347.0,170.96871972,126.40418685,100283.0,49409.96,36530.81,36.43,63752.19
1316233034,Leung,Ella,Houston,TX,77030,Ophthalmology,92012,Established patient problem focused exam of visual system,O,334,573.0,175.0,87.729092496,65.763630017,100275.0,50268.77,37682.56,37.58,62592.44
1851746499,Mandl,Heidi,Houston,TX,77096,Licensed Clinical Social Worker,90837,"Psychotherapy, 1 hour",F,36,573.0,175.0,95.616910995,76.182931937,100275.0,54788.49,43652.82,43.53,56622.18
1457581258,Kamiya-Matsuoka,Carlos,Houston,TX,77030,Neurology,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,90,188.0,533.35638298,144.22537234,106.58015957,100271.0,27114.37,20037.07,19.98,80233.93
1295978393,Chandiwal,Amito,Houston,TX,77084,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,92,225.0,445.59822222,131.37231111,91.9368,100259.6,29558.77,20685.78,20.63,79573.82
1497071203,Patankar,Gautam,Houston,TX,77070,Cardiology,93458,Insertion of tube in left lower heart chamber and coronary artery for diagnosis with review by radiologist,F,26,26.0,3856.0,236.78076923,189.39423077,100256.0,6156.3,4924.25,4.91,95331.75
1295728590,Burns,David,Houston,TX,77024,Rheumatology,99215,"Established patient office or other outpatient visit, 40-54 minutes",O,78,498.0,201.3087751,172.67827309,123.70437751,100251.77,85993.78,61604.78,61.45,38646.99
1609388669,Bailey,Katie,Houston,TX,77030,Nurse Practitioner,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,179,188.0,533.15425532,124.33196809,92.753670213,100233.0,23374.41,17437.69,17.4,82795.31
1871569921,Miranda,Roberto,Houston,TX,77030,Pathology,88188,"Flow cytometry technique for dna or cell analysis, 9 to 15 markers",F,80,83.0,1207.1686747,62.285421687,47.807228916,100195.0,5169.69,3968.0,3.96,96227.0
1174876692,Jafri,Syed,Houston,TX,77054,Family Practice,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,146,501.0,199.98203593,76.01,60.56,100191.0,38081.01,30340.56,30.28,69850.44
1285955948,Mccauley,Stephen,Houston,TX,77030,"Psychologist, Clinical",96133,"Evaluation of neuropsychological test, each additional hour",O,99,388.0,258.18556701,100.35716495,78.305360825,100176.0,38938.58,30382.48,30.33,69793.52
1588700744,Lin,Steven,Houston,TX,77030,Radiation Oncology,77263,Complex radiation therapy planning,F,34,35.0,2862.1428571,170.12,135.558,100175.0,5954.2,4744.53,4.74,95430.47
1518047265,Hughes,Mary,Houston,TX,77030,Certified Clinical Nurse Specialist,90836,"Psychotherapy with evaluation and management visit, 45 minutes",F,55,291.0,344.21649485,67.095532646,51.950171821,100167.0,19524.8,15117.5,15.09,85049.5
1578524765,Campos,Luis,Houston,TX,77024,Hematology-Oncology,78815,Nuclear medicine study from skull base to mid-thigh with ct scan,O,12,16.0,6260.00125,1489.00125,1186.29375,100160.02,23824.02,18980.7,18.95,81179.32
1720083207,Sheena,Ronnie,Houston,TX,77027,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,176,343.0,292.0,128.34172012,93.617900875,100156.0,44021.21,32110.94,32.06,68045.06
1972538197,Buitrago,Maria,Houston,TX,77019,Podiatry,11042,"Removal of skin and tissue, 20.0 sq cm or less",O,11,52.0,1925.9615385,124.99,99.59,100150.0,6499.48,5178.68,5.17,94971.32
1518344043,"Memorial Hermann Surgery Center Kirby, Llc",,Houston,TX,77030,Ambulatory Surgical Center,G0121,Colorectal cancer screening; colonoscopy on individual not meeting criteria for high risk,F,20,20.0,5007.0,413.283,413.283,100140.0,8265.66,8265.66,8.25,91874.34
1275542516,Kim,Daniel,Houston,TX,77024,Neurosurgery,22612,Fusion of spine in lower back,F,12,12.0,8344.0,1645.72,1311.22,100128.0,19748.64,15734.64,15.71,84393.36
1093716375,Kudisch,Marc,Houston,TX,77063,Gastroenterology,45380,Biopsy of large bowel using a flexible endoscope,F,59,59.0,1697.0,141.88067797,115.30220339,100123.0,8370.96,6802.83,6.79,93320.17
1174876692,Jafri,Syed,Houston,TX,77054,Family Practice,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,216,350.0,285.98857143,114.36037143,91.101657143,100096.0,40026.13,31885.58,31.85,68210.42
1699071852,Tapia,Andres,Houston,TX,77057,"Psychologist, Clinical",96133,"Evaluation of neuropsychological test, each additional hour",O,69,478.0,209.36,97.152133891,77.506317992,100074.08,46438.72,37048.02,37.02,63026.06
1013197805,Barge,Jaideep,Houston,TX,77040,Diagnostic Radiology,36558,Insertion of tunneled central venous tube for infusion (5 years or older),F,20,21.0,4765.0,245.85,195.88,100065.0,5162.85,4113.48,4.11,95951.52
1427068063,Ancona - Schultz,Deborah,Houston,TX,77098,Diagnostic Radiology,70496,Ct scan of blood vessels of head with contrast,F,97,98.0,1021.0,78.831326531,60.711734694,100058.0,7725.47,5949.75,5.95,94108.25
1588044978,Quinn,Andrew,Houston,TX,77025,Dermatology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,298,413.0,242.25423729,124.10007264,89.995326877,100051.0,51253.33,37168.07,37.15,62882.93
1851654172,Lee,Douglas,Fort Sam Houston,TX,78234,Radiation Oncology,77427,"Radiation treatment management, 5 treatment sessions",O,44,146.0,685.21,179.8330137,143.41876712,100040.66,26255.62,20939.14,20.93,79101.52
1942640560,Sohal,Amanbir,Houston,TX,77070,Internal Medicine,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,237,531.0,188.3747646,117.75892655,91.953032015,100027.0,62529.99,48827.06,48.81,51199.94
1821190067,Strickman,Neil,Houston,TX,77030,Cardiology,93880,Ultrasound of both sides of head and neck blood flow,O,184,188.0,532.0,181.0987766,139.76728723,100016.0,34046.57,26276.25,26.27,73739.75
1558424846,Malphrus,Amy,Houston,TX,77025,Neurology,95937,Testing of nerve-muscle junction,F,333,926.0,108.0,32.57800216,25.882548596,100008.0,30167.23,23967.24,23.97,76040.76
1912342908,Pham,Ngoc,Houston,TX,77024,Radiation Oncology,77014,Ct guidance for insertion of radiation therapy fields,O,29,272.0,367.65375,120.61959559,95.733308824,100001.82,32808.53,26039.46,26.04,73962.36
1063403343,Stenoien,Randall,Houston,TX,77047,Diagnostic Radiology,A9503,"Technetium tc-99m medronate, diagnostic, per study dose, up to 30 millicuries",O,493,500.0,200.0,48.67246,37.89778,100000.0,24336.23,18948.89,18.95,81051.11
1235849878,Norton,Rachel,Fort Sam Houston,TX,78234,Physical Therapist in Private Practice,97530,Therapy procedure using functional activities,O,185,1250.0,80.0,36.574352,27.8246,100000.0,45717.94,34780.75,34.78,65219.25
1891959615,Campbell,Winfield,Houston,TX,77094,Sports Medicine,99204,"New patient office or other outpatient visit, 45-59 minutes",O,207,207.0,483.0,168.81980676,116.67207729,99981.0,34945.7,24151.12,24.16,75829.88
1558757104,Botros,Mena,Houston,TX,77030,Pulmonary Disease,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,54,331.0,302.0,119.97984894,95.617673716,99962.0,39713.33,31649.45,31.66,68312.55
1336386218,Kalil,Dominique,Houston,TX,77054,Internal Medicine,99309,"Subsequent nursing facility care with moderate level of medical decision making, per day, if using time, at least 30 minutes",F,85,457.0,218.67177243,109.72595186,86.474179431,99933.0,50144.76,39518.7,39.55,60414.3
1316151137,Mcknight,Scott,Houston,TX,77030,Colorectal Surgery (Proctology),44207,Partial removal of large bowel and reattachment to rectum using an endoscope,F,11,11.0,9084.0,1894.8490909,1514.6545455,99924.0,20843.34,16661.2,16.67,83262.8
1376553156,Prasad,Srinivasa,Houston,TX,77030,Diagnostic Radiology,74178,Ct scan of abdomen and pelvis before and after contrast,F,109,115.0,868.89565217,96.757391304,71.063304348,99923.0,11127.1,8172.28,8.18,91750.72
1003256199,Igbo,Ikechukwu,Houston,TX,77083,Occupational Therapist in Private Practice,97530,Therapy procedure using functional activities,O,45,1332.0,75.0,33.167867868,25.615540541,99900.0,44179.6,34119.9,34.15,65780.1
1477635787,Ross,William,Houston,TX,77030,Gastroenterology,43248,Insertion of guide wire with dilation of esophagus using a flexible endoscope,F,21,47.0,2125.3829787,144.98787234,109.92829787,99893.0,6814.43,5166.63,5.17,94726.37
1053359513,Sheinbaum,Roy,Houston,TX,77042,Anesthesiology,00560,Anesthesia for procedure on heart and large blood vessels,F,17,17.0,5873.4705882,500.73588235,399.43647059,99849.0,8512.51,6790.42,6.8,93058.58
1851525943,Staub,Blake,Houston,TX,77030,Neurosurgery,63047,"Partial removal of spine bone with release of lower spinal cord and/or nerves, 1 segment",F,27,27.0,3698.0,820.26666667,655.18,99846.0,22147.2,17689.86,17.72,82156.14
1528402302,Hoxha,Besim,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,95,96.0,1040.0416667,178.24708333,138.41760417,99844.0,17111.72,13288.09,13.31,86555.91
1720076151,Mehlhoff,Thomas,Houston,TX,77030,Orthopedic Surgery,26055,Incision of tendon covering of finger,F,43,58.0,1721.0,232.89844828,185.55965517,99818.0,13508.11,10762.46,10.78,89055.54
1083140594,Ticas,Dacia,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,52,54.0,1848.3333333,180.36666667,143.15425926,99810.0,9739.8,7730.33,7.75,92079.67
1194388413,Newsome,Jonathan,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,51,51.0,1957.0,172.78568627,137.79215686,99807.0,8812.07,7027.4,7.04,92779.6
1518223049,Cooper,Benjamin,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,51,51.0,1957.0,181.71,145.25,99807.0,9267.21,7407.75,7.42,92399.25
